trust_name,title,post_date,url,address,city,building,sale_content
무궁화신탁,강원특별자치도 춘천시 죽림동 7-13외 2필지 토지 및 건물 일괄매각,2024-05-03,http://mghat.com/auction/disposal/2417/show.do?page=153,강원특별자치도 춘천시 죽림동 7-13,강원특별자치도 춘천시,,필지 토지 및 건물 일괄매각
무궁화신탁,강원특별자치도 춘천시 죽림동 7-13외 2필지 토지 및 건물 일괄매각,2024-05-03,http://mghat.com/auction/disposal/2416/show.do?page=153,강원특별자치도 춘천시 죽림동 7-13,강원특별자치도 춘천시,,필지 토지 및 건물 일괄매각
무궁화신탁,인천광역시 남동구 간석동 280-11외 1필지 하누리프라자 제1층 제101호 외 66개호 일괄매각,2024-05-03,http://mghat.com/auction/disposal/2415/show.do?page=153,인천광역시 남동구 간석동 280-11,인천광역시 남동구,하누리프라자,필지 제1층 제101호 외 66개호 일괄매각
무궁화신탁,경기도 양평군 양서면 양수리 551-12 제3층 제305호 외 26세대 일괄매각,2024-05-03,http://mghat.com/auction/disposal/2414/show.do?page=153,경기도 양평군 양서면 양수리 551-12,경기도 양평군,,제3층 제305호 외 26세대 일괄매각
무궁화신탁,"경기도 양주시 광적면 가납리 428 양주테크노시티지식산업센터 306호 외 19호실(도합 20호실, 지식산업센터(공장)) 일괄매각공고",2024-05-02,http://mghat.com/auction/disposal/2413/show.do?page=153,경기도 양주시 광적면 가납리 428,경기도 양주시,양주테크노시티지식산업센터,"306호 외 19호실(도합 20호실,지식산업센터(공장)) 일괄매각공고"
무궁화신탁,부산광역시 해운대구 우동 1435-1 우신골든스위트 제동관 2406호 매각,2024-05-10,http://mghat.com/auction/disposal/2432/show.do?page=152,부산광역시 해운대구 우동 1435-1,부산광역시 해운대구,우신골든스위트,제동관 2406호 매각
무궁화신탁,서울특별시 송파구 가락동 31-4 외 토지 및 건물(주/상용) 개별매각 공고,2024-05-09,http://mghat.com/auction/disposal/2431/show.do?page=152,서울특별시 송파구 가락동 31-4,서울특별시 송파구,,토지 및 건물(주/상용) 개별매각 공고
무궁화신탁,울산광역시 중구 옥교동 82-1 태화강엑소디움 102동 4305호(오피스텔) 매각공고,2024-05-09,http://mghat.com/auction/disposal/2430/show.do?page=152,울산광역시 중구 옥교동 82-1,울산광역시 중구,태화강엑소디움,102동 4305호(오피스텔) 매각공고
무궁화신탁,"경기도 포천시 영중면 양문리 831 외3 재우로얄캐슬 제106동, 제109동 9개 호실 개별매각",2024-05-09,http://mghat.com/auction/disposal/2429/show.do?page=152,경기도 포천시 영중면 양문리 831,경기도 포천시,재우로얄캐슬,"제106동,제109동 9개 호실 개별매각"
무궁화신탁,경상남도 김해시 진영읍 의전리 23 외 99필지 일괄매각,2024-05-09,http://mghat.com/auction/disposal/2428/show.do?page=152,경상남도 김해시 진영읍 의전리 23,경상남도 김해시,,필지 일괄매각
무궁화신탁,인천광역시 서구 오류동 1548-2 오류동아라뱃길저온물류센타물류동 토지 및 건물 일괄매각,2024-05-09,http://mghat.com/auction/disposal/2427/show.do?page=152,인천광역시 서구 오류동 1548-2,인천광역시 서구,오류동아라뱃길저온물류센타물류동,토지 및 건물 일괄매각
무궁화신탁,"제주특별자치도 서귀포시 신효동 843 신효스위트포레 101호 외 29호수(도합30호실, 오피스텔 및 도시형생활주택) 일괄매각 공고",2024-05-08,http://mghat.com/auction/disposal/2426/show.do?page=152,제주특별자치도 서귀포시 신효동 843,제주특별자치도 서귀포시,신효스위트포레,"101호 외 29호수(도합30호실,오피스텔 및 도시형생활주택) 일괄매각 공고"
무궁화신탁,전라북도 익산시 팔봉동 905 익산피렌채 101동 101호 외 91세대 일괄매각 공고(최종유찰시 개별로 수의계약 가능),2024-05-07,http://mghat.com/auction/disposal/2425/show.do?page=152,전라북도 익산시 팔봉동 905,전라북도 익산시,익산피렌채,101동 101호 외 91세대 일괄매각 공고(최종유찰시 개별로 수의계약 가능)
무궁화신탁,경상남도 창원시 마산합포구 신월동 20-19 201호 외 16개호실 주/상용건물 일괄매각 공고,2024-05-07,http://mghat.com/auction/disposal/2424/show.do?page=152,경상남도 창원시 마산합포구 신월동 20-19,경상남도 창원시 마산합포구,상용건물,201호 외 16개호실 주/일괄매각 공고
무궁화신탁,제주특별자치도 제주시 한경면 용수리 50-12 제9동 토지 및 위지상 건물 외 1개동 및 토지 1개필지 개별매각,2024-05-07,http://mghat.com/auction/disposal/2423/show.do?page=152,제주특별자치도 제주시 한경면 용수리 50-12,제주특별자치도 제주시,위지상,제9동 토지 및 건물 외 1개동 및 토지 1개필지 개별매각
무궁화신탁,전북특별자치도 익산시 왕궁면 광암리 1 외 222필지 일괄매각 공고,2024-05-10,http://mghat.com/auction/disposal/2442/show.do?page=151,,,전북특별자치도,익산시 왕궁면 광암리 1 외 222필지 일괄매각 공고
무궁화신탁,경기도 김포시 장기동 2011-1 제1동 제1층 101호외 3개호실 일괄매각,2024-05-10,http://mghat.com/auction/disposal/2441/show.do?page=151,경기도 김포시 장기동 2011-1,경기도 김포시,,제1동 제1층 101호외 3개호실 일괄매각
무궁화신탁,인천광역시 부평구 청천동 180-1 아이오시티 제14층 제2-1406호 매각,2024-05-10,http://mghat.com/auction/disposal/2440/show.do?page=151,인천광역시 부평구 청천동 180-1,인천광역시 부평구,아이오시티,제14층 제2-1406호 매각
무궁화신탁,서울특별시 성동구 성수동2가 269-204번지 외 일괄매각 공고,2024-05-10,http://mghat.com/auction/disposal/2439/show.do?page=151,서울특별시 성동구 성수동2가 269-204번지,서울특별시 성동구,,일괄매각 공고
무궁화신탁,"전라남도 여수시 돌산읍 우두리 1047-4, 1047-5번지 일괄매각 공고",2024-05-10,http://mghat.com/auction/disposal/2438/show.do?page=151,"전라남도 여수시 돌산읍 우두리 1047-4, 1047-5",전라남도 여수시,,번지 일괄매각 공고
무궁화신탁,대전광역시 동구 삼성동 302-8 토지 및 건물 일괄매각 공고,2024-05-10,http://mghat.com/auction/disposal/2437/show.do?page=151,대전광역시 동구 삼성동 302-8,대전광역시 동구,,토지 및 건물 일괄매각 공고
무궁화신탁,제주특별자치도 제주시 오라삼동 2097-1번지 토지 및 건물 일괄매각 공고,2024-05-10,http://mghat.com/auction/disposal/2436/show.do?page=151,제주특별자치도 제주시 오라삼동 2097-1번지,제주특별자치도 제주시,,토지 및 건물 일괄매각 공고
무궁화신탁,경기도 남양주시 화도읍 묵현리 1-22 외 21필지 및 위 토지 지상건물 일괄매각,2024-05-10,http://mghat.com/auction/disposal/2435/show.do?page=151,경기도 남양주시 화도읍 묵현리 1-22,경기도 남양주시,지상건물,필지 및 위 토지 일괄매각
무궁화신탁,서울특별시 도봉구 창동 731-121 엘리시안 제2층 제201호 외 11호실 일괄매각,2024-05-10,http://mghat.com/auction/disposal/2434/show.do?page=151,서울특별시 도봉구 창동 731-121,서울특별시 도봉구,엘리시안,제2층 제201호 외 11호실 일괄매각
무궁화신탁,인천광역시 미추홀구 숭의동 186-5 프라임월드 305호(오피스텔) 매각공고,2024-05-10,http://mghat.com/auction/disposal/2433/show.do?page=151,인천광역시 미추홀구 숭의동 186-5,인천광역시 미추홀구,프라임월드,305호(오피스텔) 매각공고
무궁화신탁,경기도 오산시 오산동 881-8 제2층 제208호 외 20호실 개별매각,2024-05-16,http://mghat.com/auction/disposal/2452/show.do?page=150,경기도 오산시 오산동 881-8,경기도 오산시,,제2층 제208호 외 20호실 개별매각
무궁화신탁,강원특별자치도 원주시 무실동 1718-1 메트로프라자 제2층 제201호 외 1호실 개별매각,2024-05-16,http://mghat.com/auction/disposal/2451/show.do?page=150,강원특별자치도 원주시 무실동 1718-1,강원특별자치도 원주시,메트로프라자,제2층 제201호 외 1호실 개별매각
무궁화신탁,경기도 김포시 구래동 6871-53 제5층 제B 05-055호 개별매각,2024-05-16,http://mghat.com/auction/disposal/2450/show.do?page=150,경기도 김포시 구래동 6871-53,경기도 김포시,,제5층 제B 05-055호 개별매각
무궁화신탁,경기도 용인시 기흥구 영덕동 986-6 용인메디컬센터주건축물 제1동 제지하1층 제비01호 외 8호실 일괄매각,2024-05-16,http://mghat.com/auction/disposal/2449/show.do?page=150,경기도 용인시 기흥구 영덕동 986-6,경기도 용인시 기흥구,용인메디컬센터주건축물,제1동 제지하1층 제비01호 외 8호실 일괄매각
무궁화신탁,충청남도 예산군 응봉면 노화리 102-2 외 4필지 토지 및 건물(6개 동) 일괄매각,2024-05-16,http://mghat.com/auction/disposal/2448/show.do?page=150,충청남도 예산군 응봉면 노화리 102-2,충청남도 예산군,,필지 토지 및 건물(6개 동) 일괄매각
무궁화신탁,서울특별시 영등포구 영등포동1가 94-2외 1필지 여의도더리브스타일 101동120호 외 11개호 일괄 및 개별 매각,2024-05-14,http://mghat.com/auction/disposal/2447/show.do?page=150,서울특별시 영등포구 영등포동1가 94-2,서울특별시 영등포구,여의도더리브스타일,필지 101동120호 외 11개호 일괄 및 개별 매각
무궁화신탁,충청북도 충주시 주덕읍 화곡리 1214 토지(대지)1필지  매각(재공매),2024-05-14,http://mghat.com/auction/disposal/2446/show.do?page=150,충청북도 충주시 주덕읍 화곡리 1214,충청북도 충주시,,토지(대지)1필지 매각(재공매)
무궁화신탁,서울특별시 중랑구 망우동 207-16 대지 매각공고,2024-05-14,http://mghat.com/auction/disposal/2445/show.do?page=150,서울특별시 중랑구 망우동 207-16,서울특별시 중랑구,,대지 매각공고
무궁화신탁,"서울특별시 양천구 목동중앙본로 115, 다세대주택 11개호실 개별매각 공고",2024-05-10,http://mghat.com/auction/disposal/2444/show.do?page=150,서울특별시 양천구 목동,서울특별시 양천구,다세대주택,"중앙본로 115,11개호실 개별매각 공고"
무궁화신탁,경상북도 포항시 북구 소티재로151번길 5 근린생활시설 및 문화 및 집회시설 등 매각공고,2024-05-10,http://mghat.com/auction/disposal/2443/show.do?page=150,경상북도 포항시 북구 소티재로151번길 5,경상북도 포항시 북구,근린생활시설,및 문화 및 집회시설 등 매각공고
무궁화신탁,경기도 안산시 상록구 건건동 647-1 토지 및 위지상건물 및 660-3 토지 및 위지상건물 개별매각,2024-05-23,http://mghat.com/auction/disposal/2462/show.do?page=149,경기도 안산시 상록구 건건동 647-1,경기도 안산시 상록구,위지상건물,토지 및 및 660-3 토지 및 위지상건물 개별매각
무궁화신탁,경기도 이천시 율면 오성리 30 토지 및 위지상건물 및 오성리 30-1 토지 일괄매각,2024-05-22,http://mghat.com/auction/disposal/2461/show.do?page=149,경기도 이천시 율면 오성리 30,경기도 이천시,위지상건물,토지 및 및 오성리 30-1 토지 일괄매각
무궁화신탁,서울특별시 송파구 문정동 634 가든파이브라이프 엘7103호(판매시설 1호실) 매각공고[재공매],2024-05-21,http://mghat.com/auction/disposal/2460/show.do?page=149,서울특별시 송파구 문정동 634,서울특별시 송파구,가든파이브라이프,엘7103호(판매시설 1호실) 매각공고[재공매]
무궁화신탁,인천광역시 남동구 간석동 616-36 102동 207호 개별매각,2024-05-20,http://mghat.com/auction/disposal/2459/show.do?page=149,인천광역시 남동구 간석동 616-36,인천광역시 남동구,,102동 207호 개별매각
무궁화신탁,경기도 용인시 처인구 지삼로 608-31 근린생활시설 및 오피스텔 매각공고,2024-05-20,http://mghat.com/auction/disposal/2458/show.do?page=149,경기도 용인시 처인구 지삼로 608-31,경기도 용인시 처인구,오피스텔,근린생활시설 및 매각공고
무궁화신탁,서울특별시 송파구 가락동 35-7 기타용도복합건물 매각공고,2024-05-17,http://mghat.com/auction/disposal/2457/show.do?page=149,서울특별시 송파구 가락동 35-7,서울특별시 송파구,기타용도복합건물,매각공고
무궁화신탁,"경기도 수원시 권선구 호매실동 1403-4, 근린생활시설 개별매각 공고",2024-05-17,http://mghat.com/auction/disposal/2456/show.do?page=149,경기도 수원시 권선구 호매실동 1403-4,경기도 수원시 권선구,근린생활시설,개별매각 공고
무궁화신탁,전북특별자치도 완주군 삼례읍 삼례리 1761 삼례동신아파트 제1동 제517호외 37세대 개별매각,2024-05-17,http://mghat.com/auction/disposal/2455/show.do?page=149,,,삼례동신아파트,전북특별자치도 완주군 삼례읍 삼례리 1761 제1동 제517호외 37세대 개별매각
무궁화신탁,경기도 용인시 기흥구 신갈동 61-1외 1필지 오성타워 제지하층 제비01호외 72개호 일괄매각,2024-05-17,http://mghat.com/auction/disposal/2454/show.do?page=149,경기도 용인시 기흥구 신갈동 61-1,경기도 용인시 기흥구,오성타워,필지 제지하층 제비01호외 72개호 일괄매각
무궁화신탁,전북특별자치도 군산시 오식도동 865-6 토지 및 건물 일괄매각 공고,2024-05-17,http://mghat.com/auction/disposal/2453/show.do?page=149,,,전북특별자치도,군산시 오식도동 865-6 토지 및 건물 일괄매각 공고
무궁화신탁,경기도 양평군 서종면 문호리 539-16 외 16필지 토지 및 건물 일괄매각,2024-05-24,http://mghat.com/auction/disposal/2472/show.do?page=148,경기도 양평군 서종면 문호리 539-16,경기도 양평군,,필지 토지 및 건물 일괄매각
무궁화신탁,경기도 하남시 풍산동 595-1외1필지 유-테크밸리타워 제에이동-105호(근린생활시설) 1호실 매각공고(재공매),2024-05-24,http://mghat.com/auction/disposal/2471/show.do?page=148,경기도 하남시 풍산동 595-1,경기도 하남시,유-테크밸리타워,필지 제에이동-105호(근린생활시설) 1호실 매각공고(재공매)
무궁화신탁,경기도 용인시 처인구 역북동 436-6 대지1필지 매각 공고[재공매],2024-05-24,http://mghat.com/auction/disposal/2470/show.do?page=148,경기도 용인시 처인구 역북동 436-6,경기도 용인시 처인구,대지1필지,매각 공고[재공매]
무궁화신탁,서울특별시 구로구 구로동 339-39 외3 에스엘프라임빌 제에이동 제3층 제301호 외 2호실 개별매각,2024-05-23,http://mghat.com/auction/disposal/2469/show.do?page=148,서울특별시 구로구 구로동 339-39,서울특별시 구로구,에스엘프라임빌,제에이동 제3층 제301호 외 2호실 개별매각
무궁화신탁,인천광역시 미추홀구 숭의동 303-10 외 1 더스타리움주건축물제1동 제101호 외 24호실 개별매각,2024-05-23,http://mghat.com/auction/disposal/2468/show.do?page=148,인천광역시 미추홀구 숭의동 303-10,인천광역시 미추홀구,더스타리움주건축물,제1동 제101호 외 24호실 개별매각
무궁화신탁,전북특별자치도 군산시 옥서면 선연리 1566-3 토지 및 건물 일괄매각,2024-05-23,http://mghat.com/auction/disposal/2467/show.do?page=148,,,전북특별자치도,군산시 옥서면 선연리 1566-3 토지 및 건물 일괄매각
무궁화신탁,"경기도 고양시 일산동구 백석동 1308 남정씨티프라자3 801호, 901호 개별매각 공고",2024-05-23,http://mghat.com/auction/disposal/2466/show.do?page=148,경기도 고양시 일산동구 백석동 1308,경기도 고양시 일산동구,남정씨티프라자3,"801호,901호 개별매각 공고"
무궁화신탁,제주특별자치도 제주시 일도일동 1476-11번지 토지 및 건물 일괄매각 공고,2024-05-23,http://mghat.com/auction/disposal/2465/show.do?page=148,제주특별자치도 제주시 일도일동 1476-11번지,제주특별자치도 제주시,,토지 및 건물 일괄매각 공고
무궁화신탁,경기도 용인시 처인구 남동 478-3 토지 매각,2024-05-23,http://mghat.com/auction/disposal/2464/show.do?page=148,경기도 용인시 처인구 남동 478-3,경기도 용인시 처인구,,토지 매각
무궁화신탁,서울특별시 성동구 도선동 2 왕십리역요진와이하우스 제비101호 외 1개호실 일괄매각 공고,2024-05-23,http://mghat.com/auction/disposal/2463/show.do?page=148,서울특별시 성동구 도선동 2,서울특별시 성동구,왕십리역요진와이하우스,제비101호 외 1개호실 일괄매각 공고
무궁화신탁,제주특별자치도 제주시 연동 251-22 더블루시티 1513호(생활형숙박시설) 매각공고[재공매],2024-05-29,http://mghat.com/auction/disposal/2482/show.do?page=147,제주특별자치도 제주시 연동 251-22,제주특별자치도 제주시,더블루시티,1513호(생활형숙박시설) 매각공고[재공매]
무궁화신탁,인천광역시 중구 중산동 1944-4 생활형 숙박시설 181개호실 일괄매각의 건,2024-05-28,http://mghat.com/auction/disposal/2481/show.do?page=147,인천광역시 중구 중산동 1944-4,인천광역시 중구,숙박시설,생활형 181개호실 일괄매각의 건
무궁화신탁,경기도 구리시 수택동 433-44 스위트밸리2 202호외 13개호 개별매각,2024-05-28,http://mghat.com/auction/disposal/2480/show.do?page=147,경기도 구리시 수택동 433-44,경기도 구리시,스위트밸리2,202호외 13개호 개별매각
무궁화신탁,경기도 남양주시 진건읍 용정리 794-35 제4층 제405호 외 6개호실 개별매각,2024-05-28,http://mghat.com/auction/disposal/2479/show.do?page=147,경기도 남양주시 진건읍 용정리 794-35,경기도 남양주시,,제4층 제405호 외 6개호실 개별매각
무궁화신탁,경기도 평택시 지산로 11번길 7 근린생활시설 및 지식산업센터 층별 매각공고,2024-05-27,http://mghat.com/auction/disposal/2478/show.do?page=147,경기도 평택시 지산로 11,경기도 평택시,근린생활시설,번길 7 및 지식산업센터 층별 매각공고
무궁화신탁,인천광역시 중구 을왕동 752-1 마이데니 제비01호 외 일괄매각 공고,2024-05-27,http://mghat.com/auction/disposal/2477/show.do?page=147,인천광역시 중구 을왕동 752-1,인천광역시 중구,마이데니,제비01호 외 일괄매각 공고
무궁화신탁,인천광역시 미추홀구 주안동 632-1 1405호 오피스텔 매각공고,2024-05-24,http://mghat.com/auction/disposal/2476/show.do?page=147,인천광역시 미추홀구 주안동 632-1,인천광역시 미추홀구,오피스텔,1405호 매각공고
무궁화신탁,대전광역시 서구 도안동 1588 67개호실 기타용도복합건물 매각공고,2024-05-24,http://mghat.com/auction/disposal/2475/show.do?page=147,대전광역시 서구 도안동 1588,대전광역시 서구,기타용도복합건물,67개호실 매각공고
무궁화신탁,경상북도 안동시 풍산읍 안교리 주/상용건물(미준공건물) 및 토지 매각의 건,2024-05-24,http://mghat.com/auction/disposal/2474/show.do?page=147,경상북도 안동시 풍산읍 안교리,경상북도 안동시,상용건물,주/(미준공건물) 및 토지 매각의 건
무궁화신탁,광주광역시 서구 치평동 1227-2 토지 및 건물 일괄매각의 건,2024-05-24,http://mghat.com/auction/disposal/2473/show.do?page=147,광주광역시 서구 치평동 1227-2,광주광역시 서구,,토지 및 건물 일괄매각의 건
무궁화신탁,인천광역시 미추홀구 숭의동 185-5 아이엔뷰 제6층 제601호 매각,2024-05-30,http://mghat.com/auction/disposal/2492/show.do?page=146,인천광역시 미추홀구 숭의동 185-5,인천광역시 미추홀구,아이엔뷰,제6층 제601호 매각
무궁화신탁,경기도 구리시 수택동 433-44 스위트밸리2 302호외 5개호 개별매각,2024-05-30,http://mghat.com/auction/disposal/2491/show.do?page=146,경기도 구리시 수택동 433-44,경기도 구리시,스위트밸리2,302호외 5개호 개별매각
무궁화신탁,경기도 구리시 수택동 433-44 스위트밸리2 203호외 4개호 개별매각,2024-05-30,http://mghat.com/auction/disposal/2490/show.do?page=146,경기도 구리시 수택동 433-44,경기도 구리시,스위트밸리2,203호외 4개호 개별매각
무궁화신탁,경기도 평택시 평택동 35-10 외1 평택코아루두드림 제2층 제204호 외 2개호실 개별매각,2024-05-30,http://mghat.com/auction/disposal/2489/show.do?page=146,경기도 평택시 평택동 35-10,경기도 평택시,평택코아루두드림,제2층 제204호 외 2개호실 개별매각
무궁화신탁,경기도 화성시 반송동 91-2 로하스애비뉴 제6층 제602호 일괄매각,2024-05-30,http://mghat.com/auction/disposal/2488/show.do?page=146,경기도 화성시 반송동 91-2,경기도 화성시,로하스애비뉴,제6층 제602호 일괄매각
무궁화신탁,제주특별자치도 서귀포시 대정읍 안성리 84 외 2필지 개별매각 공고,2024-05-30,http://mghat.com/auction/disposal/2487/show.do?page=146,제주특별자치도 서귀포시 대정읍 안성리 84,제주특별자치도 서귀포시,,필지 개별매각 공고
무궁화신탁,서울특별시 강동구 암사동 458-80 한솔아트빌 7개 호실 및 459-42 외1 우노펠리스3차 3개 호실(총 10개 호실) 개별매각,2024-05-30,http://mghat.com/auction/disposal/2486/show.do?page=146,서울특별시 강동구 암사동 458-80,서울특별시 강동구,우노펠리스3차,한솔아트빌 7개 호실 및 459-42 외1 3개 호실(총 10개 호실) 개별매각
무궁화신탁,"대구광역시 중구 남일동 29-3 외 1필지 동성로하우스 디어반 917호, 1515호, 1720호, 2217호(오피스텔, 도합4호실) 개별매각공고",2024-05-29,http://mghat.com/auction/disposal/2485/show.do?page=146,대구광역시 중구 남일동 29-3,대구광역시 중구,동성로하우스,"필지 디어반 917호,1515호,1720호,2217호(오피스텔,도합4호실) 개별매각공고"
무궁화신탁,"대구광역시 중구 남일동 29-3 외 1필지 동성로하우스 디어반 402호, 413호, 804호, 906호, 2203호(오피스텔, 도합5호실) 개별매각공고",2024-05-29,http://mghat.com/auction/disposal/2484/show.do?page=146,대구광역시 중구 남일동 29-3,대구광역시 중구,동성로하우스,"필지 디어반 402호,413호,804호,906호,2203호(오피스텔,도합5호실) 개별매각공고"
무궁화신탁,대구광역시 중구 남일동 29-3 외 1필지 동성로하우스 디어반 309호(근린생활시설) 매각공고,2024-05-29,http://mghat.com/auction/disposal/2483/show.do?page=146,대구광역시 중구 남일동 29-3,대구광역시 중구,동성로하우스,필지 디어반 309호(근린생활시설) 매각공고
무궁화신탁,"제주특별자치도 서귀포시 동홍동 2196 동호아트리움 아파트34호실, 근린생활시설 4호실(도합 38호실) 개별매각 공고",2024-05-31,http://mghat.com/auction/disposal/2502/show.do?page=145,제주특별자치도 서귀포시 동홍동 2196,제주특별자치도 서귀포시,아파트,"동호아트리움 34호실,근린생활시설 4호실(도합 38호실) 개별매각 공고"
무궁화신탁,서울특별시 송파구 삼전동 28-17 외 3필지 일괄매각,2024-05-31,http://mghat.com/auction/disposal/2501/show.do?page=145,서울특별시 송파구 삼전동 28-17,서울특별시 송파구,,필지 일괄매각
무궁화신탁,경기도 양평군 용문면 망능리 5개 동 토지 및 건물 및 3개 필지(8개 필지 도로지분 포함) 일괄/개별매각,2024-05-31,http://mghat.com/auction/disposal/2500/show.do?page=145,경기도 양평군 용문면 망능리 5,경기도 양평군,,개 동 토지 및 건물 및 3개 필지(8개 필지 도로지분 포함) 일괄/개별매각
무궁화신탁,경기도 성남시 분당구 삼평동 713 천석미래로주건축물제1동 제101-1호 외 11호실 일괄/개별매각,2024-05-31,http://mghat.com/auction/disposal/2499/show.do?page=145,경기도 성남시 분당구 삼평동 713,경기도 성남시 분당구,천석미래로주건축물,제1동 제101-1호 외 11호실 일괄/개별매각
무궁화신탁,부산광역시 남구 용호동 720-43번지 및 지상 미준공건물 일괄매각 공고,2024-05-31,http://mghat.com/auction/disposal/2498/show.do?page=145,부산광역시 남구 용호동 720-43번지,부산광역시 남구,미준공건물,및 지상 일괄매각 공고
무궁화신탁,대구광역시 달서구 장기동 539-2번지 매각 공고,2024-05-31,http://mghat.com/auction/disposal/2497/show.do?page=145,대구광역시 달서구 장기동 539-2번지,대구광역시 달서구,,매각 공고
무궁화신탁,"경기도 남양주시 화도읍 비룡로33번길 19, , 제115동 제104호 (마석 힐즈파크 푸르지오 상가) 외 1개호실 개별매각 공고",2024-05-30,http://mghat.com/auction/disposal/2496/show.do?page=145,경기도 남양주시 화도읍 비룡로33번길 19,경기도 남양주시,,제115동 제104호 (마석 힐즈파크 푸르지오 상가) 외 1개호실 개별매각 공고
무궁화신탁,"경기도 남양주시 화도읍 비룡로33번길 19, , 제115동 제101호 (마석 힐즈파크 푸르지오 상가) 외 3개호실 개별매각 공고",2024-05-30,http://mghat.com/auction/disposal/2495/show.do?page=145,경기도 남양주시 화도읍 비룡로33번길 19,경기도 남양주시,,제115동 제101호 (마석 힐즈파크 푸르지오 상가) 외 3개호실 개별매각 공고
무궁화신탁,"전라북도 전주시 덕진구 덕진동2가 681-2, 13개호실 일괄매각 공고",2024-05-30,http://mghat.com/auction/disposal/2494/show.do?page=145,"전라북도 전주시 덕진구 덕진동2가 681-2, 13",전라북도 전주시 덕진구,,개호실 일괄매각 공고
무궁화신탁,"경기도 화성시 병점1로 218, 오피스텔 제8층 제804호 외 20개호실 개별매각 공고",2024-05-30,http://mghat.com/auction/disposal/2493/show.do?page=145,경기도 화성시 병점1로 218,경기도 화성시,오피스텔,제8층 제804호 외 20개호실 개별매각 공고
무궁화신탁,"경기도 부천시 심곡동 158-3 마스터웍바이로뎀 201호, 204호 일괄매각 공고",2024-06-07,http://mghat.com/auction/disposal/2512/show.do?page=144,경기도 부천시 심곡동 158-3,경기도 부천시,마스터웍바이로뎀,"201호,204호 일괄매각 공고"
무궁화신탁,경기도 남양주시 다산동 6019 아지타워 112호 외 2개호실 일괄매각 공고,2024-06-07,http://mghat.com/auction/disposal/2511/show.do?page=144,경기도 남양주시 다산동 6019,경기도 남양주시,아지타워,112호 외 2개호실 일괄매각 공고
무궁화신탁,"경기도 구리시 수택동 433-44 스위트밸리2 304호 외 8호실(도합 9호실, 다세대주택, 오피스텔, 근린생활시설) 개별매각 공고",2024-06-07,http://mghat.com/auction/disposal/2510/show.do?page=144,경기도 구리시 수택동 433-44,경기도 구리시,스위트밸리2,"304호 외 8호실(도합 9호실,다세대주택,오피스텔,근린생활시설) 개별매각 공고"
무궁화신탁,경기도 평택시 팽성읍 석근리 137-5 외1필지 타운하우스 제101동 제2층 제201호 외 25세대 매각,2024-06-07,http://mghat.com/auction/disposal/2509/show.do?page=144,경기도 평택시 팽성읍 석근리 137-5,경기도 평택시,타운하우스,필지 제101동 제2층 제201호 외 25세대 매각
무궁화신탁,경기도 양주시 남면 구암리 137-4 외 4 토지 및 건물(1개 동) 일괄매각,2024-06-07,http://mghat.com/auction/disposal/2508/show.do?page=144,경기도 양주시 남면 구암리 137-4,경기도 양주시,,토지 및 건물(1개 동) 일괄매각
무궁화신탁,강원특별자치도 강릉시 금학동 82 외 2 토지 및 건물(1개 동) 일괄매각,2024-06-07,http://mghat.com/auction/disposal/2507/show.do?page=144,강원특별자치도 강릉시 금학동 82,강원특별자치도 강릉시,,토지 및 건물(1개 동) 일괄매각
무궁화신탁,제주특별자치도 제주시 연동 263-2외2 제주1번가 더테라스 제11층 제1201호 외 30개호실 개별매각,2024-06-05,http://mghat.com/auction/disposal/2506/show.do?page=144,제주특별자치도 제주시 연동 263-2,제주특별자치도 제주시,제주1번가,더테라스 제11층 제1201호 외 30개호실 개별매각
무궁화신탁,경기도 가평군 설악면 창의리 253-11 토지 및 건물 일괄매각,2024-06-05,http://mghat.com/auction/disposal/2505/show.do?page=144,경기도 가평군 설악면 창의리 253-11,경기도 가평군,,토지 및 건물 일괄매각
무궁화신탁,인천광역시 남동구 간석동 214-28 뉴더웰 제14층 제1411호외 8개호실 개별매각,2024-06-04,http://mghat.com/auction/disposal/2504/show.do?page=144,인천광역시 남동구 간석동 214-28,인천광역시 남동구,뉴더웰,제14층 제1411호외 8개호실 개별매각
무궁화신탁,인천광역시 미추홀구 숭의동 171-1 에코플러스 제7층 제701호 일괄매각,2024-06-03,http://mghat.com/auction/disposal/2503/show.do?page=144,인천광역시 미추홀구 숭의동 171-1,인천광역시 미추홀구,에코플러스,제7층 제701호 일괄매각
무궁화신탁,서울특별시 구로구 궁동 198-8 근린생활시설 매각공고,2024-06-10,http://mghat.com/auction/disposal/2522/show.do?page=143,서울특별시 구로구 궁동 198-8,서울특별시 구로구,근린생활시설,매각공고
무궁화신탁,"전라북도 군산시 대야면 지경리 701, 702-1, 702-3, 705-4, 825-1, 825-2 금강빌리지 제101동 203호 외 개별매각 공고",2024-06-10,http://mghat.com/auction/disposal/2521/show.do?page=143,"전라북도 군산시 대야면 지경리 701, 702-1, 702-3, 705-4, 825-1, 825-2",전라북도 군산시,금강빌리지,제101동 203호 외 개별매각 공고
